id mostra,depuradora,N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DGVC-2021-06-07,GAVÀ/VILADECANS,531,2634,,,37375,0,,false
DGVC-2021-06-14,GAVÀ/VILADECANS,831,375,,,36134,0,,false
DGVC-2021-06-21,GAVÀ/VILADECANS,25362,2105,,,,0,,false
DGVC-2021-06-28,GAVÀ/VILADECANS,283267,99775,,,35443,0,,false
DGVC-2021-07-05,GAVÀ/VILADECANS,1561288,1429834,,,35784,0,,false
DGVC-2021-07-12,GAVÀ/VILADECANS,66259,35929,,,35722,0,,false
DGVC-2021-07-19,GAVÀ/VILADECANS,185442,86626,,,36471,0,,false
DGVC-2021-07-26,GAVÀ/VILADECANS,178900,143816,,,35547,0,,false
DGVC-2021-08-02,GAVÀ/VILADECANS,145208,78897,,,33801,0,,false
DGVC-2021-08-16,GAVÀ/VILADECANS,375,375,,,32336,0,,true
DGVC-2021-08-30,GAVÀ/VILADECANS,7800,8363,,,,,,true
DGVC-2021-09-13,GAVÀ/VILADECANS,375,9926,,,,0,,true
DGVC-2021-09-21,GAVÀ/VILADECANS,413,413,,,,,,false
DGVC-2021-09-27,GAVÀ/VILADECANS,4188,500,,,34158,0,,true
DGVC-2021-10-04,GAVÀ/VILADECANS,563,563,,,50021,0,,false
DGVC-2021-10-13,GAVÀ/VILADECANS,375,375,,,33975,0,,false
DGVC-2021-10-18,GAVÀ/VILADECANS,1178,1164,,,37063,0,,false
DGVC-2021-10-25,GAVÀ/VILADECANS,1165,7663,,,35610,0,,false
DGVC-2021-11-02,GAVÀ/VILADECANS,375,375,,,35113,0,,false
DGVC-2021-11-08,GAVÀ/VILADECANS,62374,46987,,,33964,0,,false
DGVC-2021-11-15,GAVÀ/VILADECANS,43438,3336,,,39851,0,,false
DGVC-2021-11-22,GAVÀ/VILADECANS,3334,17767,,,,,,false
DGVC-2021-11-29,GAVÀ/VILADECANS,1158,18146,,,36849,0,,false
DGVC-2021-12-08,GAVÀ/VILADECANS,105510,134287,,,36291,0,,false
DGVC-2021-12-13,GAVÀ/VILADECANS,35375,3524,,,35747,0,,false
DGVC-2021-12-20,GAVÀ/VILADECANS,85533,31314,,,37900,0,,false
DGVC-2021-12-27,GAVÀ/VILADECANS,223141,,,,38363,0,,false
DGVC-2022-01-03,GAVÀ/VILADECANS,222291,,,,39510,0,,false
DGVC-2022-01-10,GAVÀ/VILADECANS,106795,,,,39848,0,,false
DGVC-2022-01-17,GAVÀ/VILADECANS,2299794,1731333,,,41600,0,,false
DGVC-2022-01-24,GAVÀ/VILADECANS,1123115,247894,,,40727,0,,false
DGVC-2022-01-31,GAVÀ/VILADECANS,107493,157435,,,40962,0,,false
DGVC-2022-02-07,GAVÀ/VILADECANS,84867,94538,,,38760,0,,false
DGVC-2022-02-14,GAVÀ/VILADECANS,46327,15756,,,39180,0,,false
DGVC-2022-02-21,GAVÀ/VILADECANS,9612,21025,,,39300,0,,false
DGVC-2022-02-28,GAVÀ/VILADECANS,15071,32460,,,39471,0,,false
DGVC-2022-03-07,GAVÀ/VILADECANS,56713,67944,,,39600,0,,false
DGVC-2022-03-14,GAVÀ/VILADECANS,2626,465,,,41250,0,,false
DGVC-2022-03-21,GAVÀ/VILADECANS,20673,6051,,,42701,0,,false
DGVC-2022-03-29,GAVÀ/VILADECANS,2796,16535,,,,,,false
DGVC-2022-04-04,GAVÀ/VILADECANS,43598,375,,,34742,0,,false
DGVC-2022-04-11,GAVÀ/VILADECANS,375,1789,,,34742,0,,false
DGVC-2022-04-19,GAVÀ/VILADECANS,23036,375,,,39947,0,,false
DGVC-2022-04-25,GAVÀ/VILADECANS,51895,62960,,,39445,0,,false
DGVC-2022-05-02,GAVÀ/VILADECANS,9306,7981,,,37888,0,,false
DGVC-2022-05-09,GAVÀ/VILADECANS,287041,343238,,,38629,0,,false
DGVC-2022-05-16,GAVÀ/VILADECANS,113730,55765,,,38062,0,,false
DGVC-2022-05-23,GAVÀ/VILADECANS,375,23151,,,38906,0,,false
DGVC-2022-05-30,GAVÀ/VILADECANS,50740,1619,,,39894,0,,false
DGVC-2022-06-07,GAVÀ/VILADECANS,44510,146516,,,39486,0,,false
DGVC-2022-06-13,GAVÀ/VILADECANS,47008,63018,,,40969,0,,false
DGVC-2022-06-20,GAVÀ/VILADECANS,109931,339733,,,41477,0,,false
DGVC-2022-06-27,GAVÀ/VILADECANS,372152,230696,,,35509,0,,false
DGVC-2022-07-04,GAVÀ/VILADECANS,36676,70367,,,35955,0,,false
DGVC-2022-07-11,GAVÀ/VILADECANS,221123,33422,,,36037,0,,false
DGVC-2022-07-18,GAVÀ/VILADECANS,77937,48348,,,36482,0,,false
DGVC-2022-07-25,GAVÀ/VILADECANS,20562,43507,,,34527,0,,false
DGVC-2022-08-08,GAVÀ/VILADECANS,16608,1888,,,32011,0,,false
DGVC-2022-08-22,GAVÀ/VILADECANS,1923,375,,,41327,0,,false
DGVC-2022-09-05,GAVÀ/VILADECANS,44906,5416,,,37313,0,,false
DGVC-2022-09-12,GAVÀ/VILADECANS,32113,87279,,,37476,0,,false
DGVC-2022-09-19,GAVÀ/VILADECANS,22002,2226,,,35129,0,,false
DGVC-2022-09-26,GAVÀ/VILADECANS,40343,7258,,,35999,0,,false
DGVC-2022-10-03,GAVÀ/VILADECANS,39287,11739,,,34899,0,,false
DIGU-2020-07-06,IGUALADA,490,,,490,26570,0,,false
DIGU-2020-07-13,IGUALADA,5861,,,714,25716,0,,true
DIGU-2020-07-20,IGUALADA,214,214,,,23990,0,,false
DIGU-2020-07-27,IGUALADA,214,214,,,22928,0,,false
DIGU-2020-08-03,IGUALADA,62475,571,,,24389,0,Valor confirmat,false
DIGU-2020-08-10,IGUALADA,16750,257,,,20814,0,,true
DIGU-2020-08-17,IGUALADA,11840,8569,,,21330,0,,false
DIGU-2020-08-24,IGUALADA,7117,336,,,19130,0,,false
DIGU-2020-08-31,IGUALADA,37592,10623,,,22456,0,,false
DIGU-2020-09-07,IGUALADA,82467,2890,,,21450,,,false
DIGU-2020-09-14,IGUALADA,6590,396,,,22490,,,true
DIGU-2020-09-21,IGUALADA,655,354,,,24270,,,true
DIGU-2020-09-28,IGUALADA,529,6489,,,19993,,,true
DIGU-2020-10-05,IGUALADA,680,4424,,,21115,,,false
DIGU-2020-10-12,IGUALADA,10315,6442,,,19989,,,true
DIGU-2020-10-19,IGUALADA,4352,264,,,20745,,,true
DIGU-2020-10-26,IGUALADA,1855,364,,,21947,,,true
DIGU-2020-11-02,IGUALADA,6129,421,,,20590,,,false
DIGU-2020-11-09,IGUALADA,3968,6871,,,23620,,,false
DIGU-2020-11-16,IGUALADA,4728,55545,,,24615,,,false
DIGU-2020-11-23,IGUALADA,26040,7134,,,23596,,,false
DIGU-2020-11-30,IGUALADA,736,446,,,29036,,,true
DIGU-2020-12-08,IGUALADA,29609,5118,,,,,,false
DIGU-2020-12-14,IGUALADA,11938,85473,,,22502,,,false
DIGU-2020-12-21,IGUALADA,25934,10608,,,24013,,,false
DIGU-2020-12-28,IGUALADA,12885,27707,,,22375,,,false
DIGU-2021-01-04,IGUALADA,22667,159997,,,21910,,,false
DIGU-2021-01-11,IGUALADA,39193,189196,,,27576,,,false
DIGU-2021-01-18,IGUALADA,17863,13219,,,23520,,,false
DIGU-2021-02-01,IGUALADA,6438,17878,,,25380,,,false
DIGU-2021-02-08,IGUALADA,2361,13432,,,25590,,,false
DIGU-2021-02-15,IGUALADA,2189,4720,,,23790,,,false
DIGU-2021-02-22,IGUALADA,27751,14959,,,24850,,,false
DIGU-2021-03-01,IGUALADA,257,14873,,,22339,,,false
DIGU-2021-03-08,IGUALADA,906,10955,,,21405,,,false
DIGU-2021-03-15,IGUALADA,19262,6011,,,18561,,,false
DIGU-2021-03-22,IGUALADA,9744,4605,,,23831,,,false
DIGU-2021-03-29,IGUALADA,31575,2290,,,19811,,,false
DIGU-2021-04-05,IGUALADA,11137,34954,,,17200,,,false
DIGU-2021-04-12,IGUALADA,68083,36886,,,21958,,,false
DIGU-2021-04-19,IGUALADA,121490,32518,,,22200,,,false
DIGU-2021-04-26,IGUALADA,8871,28840,,,21261,,,false
DIGU-2021-05-03,IGUALADA,41359,3366,,,26174,,,false
DIGU-2021-05-10,IGUALADA,375,2981,,,23275,,,false
DIGU-2021-05-17,IGUALADA,1731,375,,,19080,,,false
DIGU-2021-05-24,IGUALADA,74827,9470,,,17107,,,false
DIGU-2021-05-31,IGUALADA,3501,3582,,,14431,,,false
DIGU-2021-06-07,IGUALADA,1103,375,,,10474,,,false
DIGU-2021-06-14,IGUALADA,853,375,,,13330,,,false
DIGU-2021-06-21,IGUALADA,375,375,,,27396,,,false
DIGU-2021-06-28,IGUALADA,36052,5458,,,15310,,,false
DIGU-2021-07-05,IGUALADA,219200,164809,,,12110,,,false
DIGU-2021-07-12,IGUALADA,16801,22871,,,11947,,,false
DIGU-2021-07-19,IGUALADA,71409,67959,,,12366,,,false
DIGU-2021-07-26,IGUALADA,51882,62695,,,13886,,,false
DIGU-2021-08-02,IGUALADA,375,10067,,,11860,,,false
DIGU-2021-08-16,IGUALADA,525,9874,,,11860,,,false
DIGU-2021-08-30,IGUALADA,9243,3047,,,,,,false
DIGU-2021-09-13,IGUALADA,2845,4497,,,23618,,,false
DIGU-2021-09-21,IGUALADA,688,8791,,,,,,false
DIGU-2021-09-27,IGUALADA,375,375,,,12390,,,false
DIGU-2021-10-04,IGUALADA,538,538,,,25540,,,true
DIGU-2021-10-13,IGUALADA,750,750,,,12588,,,false
DIGU-2021-10-18,IGUALADA,438,438,,,13257,,,false
DIGU-2021-10-25,IGUALADA,563,563,,,12670,,,false
DIGU-2021-11-02,IGUALADA,375,9885,,,15010,,,false
DIGU-2021-11-08,IGUALADA,1675,1999,,,11134,,,false
DIGU-2021-11-15,IGUALADA,14974,7830,,,13551,,,false
DIGU-2021-11-22,IGUALADA,4168,6936,,,18496,,,false
DIGU-2021-11-29,IGUALADA,375,2207,,,13620,,,false
DIGU-2021-12-08,IGUALADA,23982,3085,,,,,,false
DIGU-2021-12-13,IGUALADA,6855,17928,,,15214,,,false
DIGU-2021-12-20,IGUALADA,23299,23227,,,13905,,,false
DIGU-2021-12-27,IGUALADA,255297,,,,10997,,,false
DIGU-2022-01-03,IGUALADA,1086397,,,,12858,,,false
DIGU-2022-01-10,IGUALADA,704060,,,,12408,,,false
DIGU-2022-01-17,IGUALADA,265467,90804,,,13485,,,false
DIGU-2022-01-24,IGUALADA,933821,76253,,,13121,,,false
DIGU-2022-01-31,IGUALADA,170007,111084,,,,,,false
DIGU-2022-02-07,IGUALADA,31356,7877,,,15200,,,false
DIGU-2022-02-14,IGUALADA,11329,2234,,,12695,,,false
DIGU-2022-02-21,IGUALADA,13707,4150,,,12942,,,false
DIGU-2022-02-28,IGUALADA,24973,25209,,,13945,,,false
DIGU-2022-03-07,IGUALADA,30131,61240,,,11951,,,false
DIGU-2022-03-14,IGUALADA,27128,11794,,,24554,2,,false
DIGU-2022-03-21,IGUALADA,38587,12603,,,25846,1,,false
DIGU-2022-03-29,IGUALADA,375,58693,,,,,,false
DIGU-2022-04-04,IGUALADA,4982,375,,,12892,0,,false
DIGU-2022-04-11,IGUALADA,4741,37329,,,12771,0,,false
DIGU-2022-04-19,IGUALADA,64335,375,,,11410,0,,false
DIGU-2022-04-25,IGUALADA,15093,15936,,,,0,,false
DIGU-2022-05-02,IGUALADA,18711,6731,,,13144,0,,false
DIGU-2022-05-09,IGUALADA,23008,21744,,,14285,0,,false
DIGU-2022-05-16,IGUALADA,375,43175,,,14045,0,,false
DIGU-2022-05-23,IGUALADA,27391,11653,,,,,,false
DIGU-2022-06-07,IGUALADA,47875,51043,,,11112,0,,false
DIGU-2022-06-13,IGUALADA,16019,83531,,,10890,0,,false
DIGU-2022-06-20,IGUALADA,152795,234822,,,10954,,,false
DIGU-2022-06-27,IGUALADA,376426,410075,,,10707,5,,false
DIGU-2022-07-04,IGUALADA,31081,24096,,,10597,,,false
DIGU-2022-07-11,IGUALADA,20505,2198,,,10785,,,false
DIGU-2022-07-18,IGUALADA,77512,34811,,,9873,,,false
DIGU-2022-07-25,IGUALADA,2585,28909,,,10566,,,false
DIGU-2022-08-08,IGUALADA,6599,1215,,,11600,,,false
DIGU-2022-08-22,IGUALADA,25473,7041,,,10232,,,false
DIGU-2022-09-05,IGUALADA,13701,18032,,,22171,,,false
DIGU-2022-09-12,IGUALADA,2024,3445,,,12501,,,false
DIGU-2022-09-19,IGUALADA,6190,3228,,,13529,,,false
DIGU-2022-09-26,IGUALADA,22911,7394,,,13000,,,false
DIGU-2022-10-03,IGUALADA,64971,20749,,,13055,,,false
DLDM-2020-07-06,LLORET_DE_MAR,610,,,610,13880,0,,false
DLDM-2020-07-20,LLORET_DE_MAR,3444,1293,,,12480,0,,false
DLDM-2020-08-03,LLORET_DE_MAR,315,137,,,17000,0,,true
DLDM-2020-08-17,LLORET_DE_MAR,22631,752,,,14000,0,,false
DLDM-2020-08-31,LLORET_DE_MAR,206134,42724,,,13430,0,,false
DLDM-2020-09-14,LLORET_DE_MAR,5048,6478,,,10510,0,,false
DLDM-2020-09-28,LLORET_DE_MAR,1632,3025,,,11450,0,,false
DLDM-2020-10-12,LLORET_DE_MAR,13343,3544,,,9130,0,,false
DLDM-2020-10-26,LLORET_DE_MAR,6270,16469,,,8380,0,,false
DLDM-2020-11-09,LLORET_DE_MAR,24086,21156,,,7560,0,,false
DLDM-2020-11-23,LLORET_DE_MAR,12685,4203,,,7620,0,,false
DLDM-2020-12-08,LLORET_DE_MAR,9702,1595,,,9060,0,,false
DLDM-2020-12-21,LLORET_DE_MAR,17754,18143,,,,0,,false
DLDM-2021-01-04,LLORET_DE_MAR,2208,15870,,,7670,0,,false
DLDM-2021-01-18,LLORET_DE_MAR,23745,13171,,,7580,0,,false
DLDM-2021-02-01,LLORET_DE_MAR,2314,9819,,,8050,0,,false
DLDM-2021-02-15,LLORET_DE_MAR,2972,2963,,,7580,0,,false
DLDM-2021-03-01,LLORET_DE_MAR,20980,4730,,,5920,0,,false
DLDM-2021-03-15,LLORET_DE_MAR,5745,3275,,,4320,0,,false
DLDM-2021-03-29,LLORET_DE_MAR,197848,12192,,,7260,0,,false
DLDM-2021-04-12,LLORET_DE_MAR,55639,10922,,,10950,0,,false
DLDM-2021-04-26,LLORET_DE_MAR,45501,72185,,,7730,,,false
DLDM-2021-05-10,LLORET_DE_MAR,2464,8607,,,7060,,,false
DLDM-2021-05-24,LLORET_DE_MAR,2659,375,,,8980,0,,false
DLDM-2021-06-07,LLORET_DE_MAR,9281,30973,,,9890,0,,false
DLDM-2021-06-21,LLORET_DE_MAR,24187,1919,,,9550,0,,false
DLDM-2021-07-05,LLORET_DE_MAR,1111363,659526,,,11840,0,,false
DLDM-2021-07-19,LLORET_DE_MAR,335267,166737,,,11920,0,,false
DLDM-2021-08-02,LLORET_DE_MAR,73067,14295,,,13110,0,,false
DLDM-2021-08-16,LLORET_DE_MAR,30108,49456,,,17.38,0,,false
DLDM-2021-08-30,LLORET_DE_MAR,31972,2329,,,13700,0,,false
DLDM-2021-09-13,LLORET_DE_MAR,32502,7442,,,5680,0,,false
DLDM-2021-09-27,LLORET_DE_MAR,733,375,,,11900,0,,false
DLDM-2021-10-13,LLORET_DE_MAR,859,3967,,,10590,0,,false
DLDM-2021-10-25,LLORET_DE_MAR,11835,1195,,,10060,0,,false
DLDM-2021-11-15,LLORET_DE_MAR,26360,7325,,,8680,0,,false
DLDM-2021-11-22,LLORET_DE_MAR,44017,31039,,,11300,,,false
DLDM-2021-12-08,LLORET_DE_MAR,78899,143161,,,7460,0,,false
DLDM-2021-12-20,LLORET_DE_MAR,61037,24136,,,4200,0,,false
DLDM-2022-01-03,LLORET_DE_MAR,198221,,,,7880,0,,false
DLDM-2022-01-17,LLORET_DE_MAR,225303,195017,,,,,,false
DLDM-2022-01-31,LLORET_DE_MAR,77390,165579,,,7180,0,,false
DLDM-2022-02-14,LLORET_DE_MAR,8168,1698,,,7940,0,,false
DLDM-2022-02-28,LLORET_DE_MAR,42445,21326,,,7780,0,,false
DLDM-2022-03-14,LLORET_DE_MAR,109159,9826,,,7400,0,,false
DLDM-2022-03-29,LLORET_DE_MAR,2480,29933,,,,,,false
DLDM-2022-04-11,LLORET_DE_MAR,42092,1012,,,9500,0,,false
DLDM-2022-04-25,LLORET_DE_MAR,69942,40082,,,10540,0,,false
DLDM-2022-05-09,LLORET_DE_MAR,31564,16010,,,8970,0,,false
DLDM-2022-05-23,LLORET_DE_MAR,96294,40374,,,11920,0,,false
DLDM-2022-06-07,LLORET_DE_MAR,378024,277230,,,11850,0,,false
DLDM-2022-06-20,LLORET_DE_MAR,25457,375,,,12620,0,,false
DLDM-2022-07-18,LLORET_DE_MAR,117194,149274,,,16020,0,,false
DLDM-2022-08-08,LLORET_DE_MAR,161059,89051,,,19390,0,,false
DLDM-2022-08-22,LLORET_DE_MAR,149215,25571,,,17400,0,,false
DLDM-2022-09-12,LLORET_DE_MAR,71763,147405,,,13600,0,,false
DLDM-2022-09-26,LLORET_DE_MAR,155863,81761,,,11530,0,,false
DLLE-2020-07-06,LLEIDA,51557,,,115031,62042,0,,false
DLLE-2020-07-13,LLEIDA,17983,,,450,67036,0,,false
DLLE-2020-07-20,LLEIDA,8214,,,540,65165,0,,false
DLLE-2020-07-27,LLEIDA,211555,,,62244,62624,0,,false
DLLE-2020-08-03,LLEIDA,480,480,,,63580,0,,false
DLLE-2020-08-10,LLEIDA,9399,300,,,65984,,,false
DLLE-2020-08-17,LLEIDA,12135,420,,420,67815,,Valor Puntual,false
DLLE-2020-08-24,LLEIDA,727,450,,450,67182,0,,false
DLLE-2020-08-31,LLEIDA,10761,143,,,64364,0,Canvi metodològic,false
DLLE-2020-09-07,LLEIDA,1715,179,,,66657,0,,true
DLLE-2020-09-14,LLEIDA,214,214,,,70292,0,,false
DLLE-2020-09-21,LLEIDA,16749,143,,,71275,0,,true
DLLE-2020-09-28,LLEIDA,4862,171,,,59994,0,,false
DLLE-2020-10-05,LLEIDA,78268,11867,,,53279,0,,false
DLLE-2020-10-12,LLEIDA,33872,34250,,,46199,0,,false
DLLE-2020-10-19,LLEIDA,14024,54647,,,42177,0,,false
DLLE-2020-10-26,LLEIDA,19874,3931,,,34275,0,,false
DLLE-2020-11-02,LLEIDA,70095,148542,,,45652,0,,false
DLLE-2020-11-09,LLEIDA,17305,4646,,,41515,0,,false
DLLE-2020-11-16,LLEIDA,54989,62081,,,36138,0,,false
DLLE-2020-11-23,LLEIDA,45219,38669,,,43824,0,,false
DLLE-2020-11-30,LLEIDA,39664,21130,,,37646,,,false
DLLE-2020-12-08,LLEIDA,15307,15142,,,37185,,,false
DLLE-2020-12-14,LLEIDA,19476,71982,,,41404,,,false
DLLE-2020-12-21,LLEIDA,14064,4229,,,41882,,,false
DLLE-2020-12-28,LLEIDA,23947,3926,,,42301,,,false
DLLE-2021-01-04,LLEIDA,12568,22360,,,43560,,,false
DLLE-2021-01-11,LLEIDA,117104,94561,,,53477,,,false
DLLE-2021-01-18,LLEIDA,11497,10484,,,44403,,,false
DLLE-2021-01-25,LLEIDA,4750,686,,,44411,2.4,Valors corresponents a la repetició.,false
DLLE-2021-02-01,LLEIDA,1508,1275,,,40524,,,false
DLLE-2021-02-08,LLEIDA,20503,171,,,49136,3.8,,false
DLLE-2021-02-15,LLEIDA,1654,143,,,38433,,,false
DLLE-2021-02-23,LLEIDA,113229,114609,,,,,,false
DLLE-2021-03-01,LLEIDA,40291,1771,,,41374,,,false
DLLE-2021-03-08,LLEIDA,64098,22476,,,48364,,,false
DLLE-2021-03-15,LLEIDA,37363,14615,,,40057,,,false
DLLE-2021-03-22,LLEIDA,44608,23313,,,49536,,,false
DLLE-2021-03-29,LLEIDA,39521,4095,,,45080,,,false
DLLE-2021-04-05,LLEIDA,46383,4384,,,60161,,,false
DLLE-2021-04-12,LLEIDA,42598,21988,,,51322,,,false
DLLE-2021-04-19,LLEIDA,18176,16496,,,48837,,,false
DLLE-2021-04-26,LLEIDA,11629,24877,,,66645,7.4,,false
DLLE-2021-05-03,LLEIDA,122701,19285,,,55370,,,false
DLLE-2021-05-10,LLEIDA,18669,12780,,,47230,,,false
DLLE-2021-05-17,LLEIDA,21600,2146,,,50656,,,false
DLLE-2021-05-24,LLEIDA,200,640,,,57195,,,false
DLLE-2021-05-31,LLEIDA,579,3572,,,62582,,,false
DLLE-2021-06-07,LLEIDA,464,17635,,,63784,,,false
DLLE-2021-06-14,LLEIDA,9551,200,,,60600,,,false
DLLE-2021-06-21,LLEIDA,414,2324,,,72056,,,false
DLLE-2021-06-28,LLEIDA,8070,10289,,,58812,0,,false
DLLE-2021-07-05,LLEIDA,33261,10641,,,54625,0,,false
DLLE-2021-07-12,LLEIDA,63531,38357,,,65741,0,Canvi metodològic,false
DLLE-2021-07-19,LLEIDA,21802,7441,,,62540,,,false
DLLE-2021-07-26,LLEIDA,6367,1131,,,75211,5.8,,false
DLLE-2021-08-02,LLEIDA,8071,320,,,64330,0,,false
DLLE-2021-08-09,LLEIDA,11746,7059,,,57483,,,false
DLLE-2021-08-16,LLEIDA,13853,5417,,,57660,,,false
DLLE-2021-08-23,LLEIDA,49043,3587,,,55202,,,false
DLLE-2021-08-30,LLEIDA,1641,417,,,64864,7,,false
DLLE-2021-09-06,LLEIDA,7296,392,,,58017,0,,false
DLLE-2021-09-13,LLEIDA,3900,432,,,52190,0,,false
DLLE-2021-09-20,LLEIDA,2147,16546,,,57619,0,,false
DLLE-2021-09-27,LLEIDA,3771,312,,,62536,0,,false
DLLE-2021-10-04,LLEIDA,17178,715,,,63790,1.2,,false
DLLE-2021-10-12,LLEIDA,6214,649,,,,,,false
DLLE-2021-10-18,LLEIDA,14745,33938,,,45082,0,,false
DLLE-2021-10-26,LLEIDA,1620,776,,,,,,false
DLLE-2021-11-02,LLEIDA,11011,2851,,,41317,0,,false
DLLE-2021-11-08,LLEIDA,7539,826,,,45486,0,,false
DLLE-2021-11-15,LLEIDA,15751,19412,,,39015,0,,false
DLLE-2021-11-22,LLEIDA,9658,5460,,,37685,0,,false
DLLE-2021-11-29,LLEIDA,13566,19581,,,41933,0,,false
DLLE-2021-12-08,LLEIDA,74688,49364,,,36439,0.6,,false
DLLE-2021-12-13,LLEIDA,37323,46737,,,40587,0,,false
DLLE-2021-12-20,LLEIDA,24076,15959,,,39436,0,,false
DLLE-2021-12-27,LLEIDA,34396,55648,,,38442,0,,false
DLLE-2022-01-03,LLEIDA,76652,84544,,,40026,0,,false
DLLE-2022-01-10,LLEIDA,41313,44078,,,29789,0,,false
DLLE-2022-01-17,LLEIDA,54310,132423,,,41862,0,,false
DLLE-2022-01-24,LLEIDA,369575,340151,,,40956,0,,false
DLLE-2022-01-31,LLEIDA,49635,103567,,,38323,0,,false
DLLE-2022-02-07,LLEIDA,76694,243064,,,46830,0,,false
DLLE-2022-02-14,LLEIDA,24907,27601,,,46019,1.2,,false
DLLE-2022-02-21,LLEIDA,3772,7803,,,53683,,,false
DLLE-2022-02-28,LLEIDA,17073,39858,,,43071,0,,false
DLLE-2022-03-07,LLEIDA,21689,232781,,,47263,0.8,,false
DLLE-2022-03-14,LLEIDA,9937,8657,,,47941,0.4,,false
DLLE-2022-03-21,LLEIDA,360,2951,,,45713,0,,false
DLLE-2022-03-28,LLEIDA,7136,5567,,,48536,0,,false
DLLE-2022-04-04,LLEIDA,10093,12457,,,43733,0,,false
DLLE-2022-04-11,LLEIDA,11080,14115,,,49661,0,,false
DLLE-2022-04-19,LLEIDA,6211,11221,,,54462,2.2,,false
DLLE-2022-04-25,LLEIDA,19248,10868,,,53503,0,,false
DLLE-2022-05-02,LLEIDA,33776,8677,,,62351,0,,false
DLLE-2022-05-09,LLEIDA,16327,11578,,,59029,0,,false
DLLE-2022-05-16,LLEIDA,40879,44759,,,48253,0,,false
DLLE-2022-05-23,LLEIDA,15744,16865,,,52017,0,,false
DLLE-2022-05-30,LLEIDA,83496,81715,,,51303,0,,false
DLLE-2022-06-06,LLEIDA,26228,28697,,,,,,false
DLLE-2022-06-13,LLEIDA,14423,23367,,,54978,0,,false
DLLE-2022-06-20,LLEIDA,104654,93473,,,54353,0,,false
DLLE-2022-06-27,LLEIDA,202732,216249,,,53130,7.2,,false
DLLE-2022-07-04,LLEIDA,63448,39934,,,59226,0,,false
DLLE-2022-07-11,LLEIDA,192331,164168,,,60225,0,,false
DLLE-2022-07-18,LLEIDA,230713,271273,,,57486,0,,false
DLLE-2022-07-25,LLEIDA,225285,330027,,,50931,0,,false
DLLE-2022-08-08,LLEIDA,15985,12243,,,49562,0,,false
DLLE-2022-08-22,LLEIDA,33279,41087,,,49137,0,,false
DLLE-2022-09-05,LLEIDA,12288,11781,,,49752,0,,false
DLLE-2022-09-12,LLEIDA,95185,82083,,,46911,0,,false
DLLE-2022-09-19,LLEIDA,17550,22419,,,50889,0,,false
DLLE-2022-09-27,LLEIDA,81123,109170,,,,,,false
DLLE-2022-10-03,LLEIDA,94712,175473,,,46335,0,,false
DLLL-2020-07-06,LLAGOSTA_LA,100,,1011,100,34620,0,,true
DLLL-2020-07-20,LLAGOSTA_LA,3099,,2811,148,35242,0,,false
DLLL-2020-08-03,LLAGOSTA_LA,5854,,6964,,27565,0,,false
DLLL-2020-08-17,LLAGOSTA_LA,4298,,8836,,28289,0,,false
DLLL-2020-08-31,LLAGOSTA_LA,34246,,9327,,30000,0,,false
DLLL-2020-09-14,LLAGOSTA_LA,169490,,90612,,29989,0,,false
DLLL-2020-09-28,LLAGOSTA_LA,136198,,135322,,28270,0,,false
DLLL-2020-10-12,LLAGOSTA_LA,2501396,,265151,,24041,0,,false
DLLL-2020-10-26,LLAGOSTA_LA,3642941,,904891,,29449,0,,false
DLLL-2020-11-09,LLAGOSTA_LA,704721,,445817,,31388,0,,false
DLLL-2020-11-23,LLAGOSTA_LA,468832,,141168,,32294,0,,false
DLLL-2020-12-08,LLAGOSTA_LA,332842,,53386,,26036,0,,false
DLLL-2020-12-21,LLAGOSTA_LA,514986,,268963,,34425,0,,false
DLLL-2021-01-04,LLAGOSTA_LA,674400,,61189,,35956,0,,false
DLLL-2021-01-18,LLAGOSTA_LA,658043,,1716133,,35956,0,,false
DLLL-2021-02-01,LLAGOSTA_LA,1101599,,1686609,,35480,0,,false
DLLL-2021-02-15,LLAGOSTA_LA,1482782,,977601,,40995,0,,false
DLLL-2021-03-01,LLAGOSTA_LA,894712,,113368,,41881,0,,false
DLLL-2021-03-15,LLAGOSTA_LA,889309,,68812,,40367,0,,false
DLLL-2021-03-29,LLAGOSTA_LA,969959,,161137,,27013,0,,false
DLLL-2021-04-12,LLAGOSTA_LA,149935,,3976,,46087,5.8,,false
DLLL-2021-04-26,LLAGOSTA_LA,51538,,8321,,50312,3.7,,false
DLLL-2021-05-10,LLAGOSTA_LA,88606,,35929,,37699,2.7,,false
DLLL-2021-05-24,LLAGOSTA_LA,86391,,25982,,28821,0,,false
DLLL-2021-06-07,LLAGOSTA_LA,134175,,1331,,37270,0,,false
DLLL-2021-06-21,LLAGOSTA_LA,58586,,27706,,31603,0,,false
DLLL-2021-07-05,LLAGOSTA_LA,446216,,46517,,31355,0,,false
DLLL-2021-07-19,LLAGOSTA_LA,387840,,153609,,34349,0,,false
DLLL-2021-08-02,LLAGOSTA_LA,604851,,1326951,,28756,0,,false
DLLL-2021-08-16,LLAGOSTA_LA,71061,,209423,,28244,0,,false
DLLL-2021-08-30,LLAGOSTA_LA,35449,,45794,,32360,0.1,,false
DLLL-2021-09-13,LLAGOSTA_LA,26174,,52624,,35776,0,,false
