id mostra,depuradora,LD(CG/L),N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DLDM-2021-12-08,LLORET_DE_MAR,488,78899,143161,,,7460,0,,false
DLDM-2021-12-20,LLORET_DE_MAR,375,61037,24136,,,4200,0,,false
DLDM-2022-01-03,LLORET_DE_MAR,375,198221,,,,7880,0,,false
DLDM-2022-01-17,LLORET_DE_MAR,375,225303,195017,,,,,,false
DLDM-2022-01-31,LLORET_DE_MAR,375,77390,165579,,,7180,0,,false
DLDM-2022-02-14,LLORET_DE_MAR,375,8168,1698,,,7940,0,,false
DLLE-2020-07-06,LLEIDA,450,51557,,,115031,62042,0,,false
DLLE-2020-07-13,LLEIDA,450,17983,,,450,67036,0,,false
DLLE-2020-07-20,LLEIDA,540,8214,,,540,65165,0,,false
DLLE-2020-07-27,LLEIDA,450,211555,,,62244,62624,0,,false
DLLE-2020-08-03,LLEIDA,480,480,480,,,63580,0,,false
DLLE-2020-08-10,LLEIDA,300,9399,300,,,65984,,,false
DLLE-2020-08-17,LLEIDA,420,12135,420,,420,67815,,Valor Puntual,false
DLLE-2020-08-24,LLEIDA,450,727,450,,450,67182,0,,false
DLLE-2020-08-31,LLEIDA,143,10761,143,,,64364,0,Canvi metodològic,false
DLLE-2020-09-07,LLEIDA,179,1715,179,,,66657,0,,true
DLLE-2020-09-14,LLEIDA,214,214,214,,,70292,0,,false
DLLE-2020-09-21,LLEIDA,143,16749,143,,,71275,0,,true
DLLE-2020-09-28,LLEIDA,171,4862,171,,,59994,0,,false
DLLE-2020-10-05,LLEIDA,171,78268,11867,,,53279,0,,false
DLLE-2020-10-12,LLEIDA,171,33872,34250,,,46199,0,,false
DLLE-2020-10-19,LLEIDA,171,14024,54647,,,42177,0,,false
DLLE-2020-10-26,LLEIDA,171,19874,3931,,,34275,0,,false
DLLE-2020-11-02,LLEIDA,171,70095,148542,,,45652,0,,false
DLLE-2020-11-09,LLEIDA,171,17305,4646,,,41515,0,,false
DLLE-2020-11-16,LLEIDA,171,54989,62081,,,36138,0,,false
DLLE-2020-11-23,LLEIDA,171,45219,38669,,,43824,0,,false
DLLE-2020-11-30,LLEIDA,171,39664,21130,,,37646,,,false
DLLE-2020-12-08,LLEIDA,143,15307,15142,,,37185,,,false
DLLE-2020-12-14,LLEIDA,171,19476,71982,,,41404,,,false
DLLE-2020-12-21,LLEIDA,143,14064,4229,,,41882,,,false
DLLE-2020-12-28,LLEIDA,171,23947,3926,,,42301,,,false
DLLE-2021-01-04,LLEIDA,143,12568,22360,,,43560,,,false
DLLE-2021-01-11,LLEIDA,171,117104,94561,,,53477,,,false
DLLE-2021-01-18,LLEIDA,143,11497,10484,,,44403,,,false
DLLE-2021-01-25,LLEIDA,171,4750,686,,,44411,2.4,Valors corresponents a la repetició.,false
DLLE-2021-02-01,LLEIDA,143,1508,1275,,,40524,,,false
DLLE-2021-02-08,LLEIDA,171,20503,171,,,49136,3.8,,false
DLLE-2021-02-15,LLEIDA,143,1654,143,,,38433,,,false
DLLE-2021-02-23,LLEIDA,171,113229,114609,,,,,,false
DLLE-2021-03-01,LLEIDA,143,40291,1771,,,41374,,,false
DLLE-2021-03-08,LLEIDA,171,64098,22476,,,48364,,,false
DLLE-2021-03-15,LLEIDA,143,37363,14615,,,40057,,,false
DLLE-2021-03-22,LLEIDA,171,44608,23313,,,49536,,,false
DLLE-2021-03-29,LLEIDA,143,39521,4095,,,45080,,,false
DLLE-2021-04-05,LLEIDA,171,46383,4384,,,60161,,,false
DLLE-2021-04-12,LLEIDA,143,42598,21988,,,51322,,,false
DLLE-2021-04-19,LLEIDA,171,18176,16496,,,48837,,,false
DLLE-2021-04-26,LLEIDA,143,11629,24877,,,66645,7.4,,false
DLLE-2021-05-03,LLEIDA,300,122701,19285,,,55370,,,false
DLLE-2021-05-10,LLEIDA,200,18669,12780,,,47230,,,false
DLLE-2021-05-17,LLEIDA,230,21600,2146,,,50656,,,false
DLLE-2021-05-24,LLEIDA,200,200,640,,,57195,,,false
DLLE-2021-05-31,LLEIDA,250,579,3572,,,62582,,,false
DLLE-2021-06-07,LLEIDA,200,464,17635,,,63784,,,false
DLLE-2021-06-14,LLEIDA,200,9551,200,,,60600,,,false
DLLE-2021-06-21,LLEIDA,200,414,2324,,,72056,,,false
DLLE-2021-06-28,LLEIDA,200,8070,10289,,,58812,0,,false
DLLE-2021-07-05,LLEIDA,200,33261,10641,,,54625,0,,false
DLLE-2021-07-12,LLEIDA,400,63531,38357,,,65741,0,Canvi metodològic,false
DLLE-2021-07-19,LLEIDA,360,21802,7441,,,62540,,,false
DLLE-2021-07-26,LLEIDA,410,6367,1131,,,75211,5.8,,false
DLLE-2021-08-02,LLEIDA,320,8071,320,,,64330,0,,false
DLLE-2021-08-09,LLEIDA,358,11746,7059,,,57483,,,false
DLLE-2021-08-16,LLEIDA,360,13853,5417,,,57660,,,false
DLLE-2021-08-23,LLEIDA,376,49043,3587,,,55202,,,false
DLLE-2021-08-30,LLEIDA,400,1641,417,,,64864,7,,false
DLLE-2021-09-06,LLEIDA,392,7296,392,,,58017,0,,false
DLLE-2021-09-13,LLEIDA,432,3900,432,,,52190,0,,false
DLLE-2021-09-20,LLEIDA,336,2147,16546,,,57619,0,,false
DLLE-2021-09-27,LLEIDA,312,3771,312,,,62536,0,,false
DLLE-2021-10-04,LLEIDA,416,17178,715,,,63790,1.2,,false
DLLE-2021-10-12,LLEIDA,320,6214,649,,,,,,false
DLLE-2021-10-18,LLEIDA,416,14745,33938,,,45082,0,,false
DLLE-2021-10-26,LLEIDA,400,1620,776,,,,,,false
DLLE-2021-11-02,LLEIDA,432,11011,2851,,,41317,0,,false
DLLE-2021-11-08,LLEIDA,352,7539,826,,,45486,0,,false
DLLE-2021-11-15,LLEIDA,320,15751,19412,,,39015,0,,false
DLLE-2021-11-22,LLEIDA,400,9658,5460,,,37685,0,,false
DLLE-2021-11-29,LLEIDA,328,13566,19581,,,41933,0,,false
DLLE-2021-12-08,LLEIDA,400,74688,49364,,,36439,0.6,,false
DLLE-2021-12-13,LLEIDA,320,37323,46737,,,40587,0,,false
DLLE-2021-12-20,LLEIDA,392,24076,15959,,,39436,0,,false
DLLE-2021-12-27,LLEIDA,320,34396,55648,,,38442,0,,false
DLLE-2022-01-03,LLEIDA,384,76652,84544,,,40026,0,,false
DLLE-2022-01-10,LLEIDA,368,41313,44078,,,29789,0,,false
DLLE-2022-01-17,LLEIDA,368,54310,132423,,,41862,0,,false
DLLE-2022-01-24,LLEIDA,400,369575,340151,,,40956,0,,false
DLLE-2022-01-31,LLEIDA,352,49635,103567,,,38323,0,,false
DLLE-2022-02-07,LLEIDA,292,76694,243064,,,46830,0,,false
DLLE-2022-02-14,LLEIDA,368,24907,27601,,,46019,1.2,,false
DLLE-2022-02-21,LLEIDA,37,3772,7803,,,53683,,,false
DLLL-2020-07-06,LLAGOSTA_LA,100,100,,1011,100,34620,0,,true
DLLL-2020-07-20,LLAGOSTA_LA,148,3099,,2811,148,35242,0,,false
DLLL-2020-08-03,LLAGOSTA_LA,148,5854,,6964,,27565,0,,false
DLLL-2020-08-17,LLAGOSTA_LA,148,4298,,8836,,28289,0,,false
DLLL-2020-08-31,LLAGOSTA_LA,333,34246,,9327,,30000,0,,false
DLLL-2020-09-14,LLAGOSTA_LA,667,169490,,90612,,29989,0,,false
DLLL-2020-09-28,LLAGOSTA_LA,667,136198,,135322,,28270,0,,false
DLLL-2020-10-12,LLAGOSTA_LA,833,2501396,,265151,,24041,0,,false
DLLL-2020-10-26,LLAGOSTA_LA,667,3642941,,904891,,29449,0,,false
DLLL-2020-11-09,LLAGOSTA_LA,733,704721,,445817,,31388,0,,false
DLLL-2020-11-23,LLAGOSTA_LA,833,468832,,141168,,32294,0,,false
DLLL-2020-12-08,LLAGOSTA_LA,1000,332842,,53386,,26036,0,,false
DLLL-2020-12-21,LLAGOSTA_LA,833,514986,,268963,,34425,0,,false
DLLL-2021-01-04,LLAGOSTA_LA,667,674400,,61189,,35956,0,,false
DLLL-2021-01-18,LLAGOSTA_LA,600,658043,,1716133,,35956,0,,false
DLLL-2021-02-01,LLAGOSTA_LA,667,1101599,,1686609,,35480,0,,false
DLLL-2021-02-15,LLAGOSTA_LA,833,1482782,,977601,,40995,0,,false
DLLL-2021-03-01,LLAGOSTA_LA,833,894712,,113368,,41881,0,,false
DLLL-2021-03-15,LLAGOSTA_LA,900,889309,,68812,,40367,0,,false
DLLL-2021-03-29,LLAGOSTA_LA,1000,969959,,161137,,27013,0,,false
DLLL-2021-04-12,LLAGOSTA_LA,833,149935,,3976,,46087,5.8,,false
DLLL-2021-04-26,LLAGOSTA_LA,733,51538,,8321,,50312,3.7,,false
DLLL-2021-05-10,LLAGOSTA_LA,767,88606,,35929,,37699,2.7,,false
DLLL-2021-05-24,LLAGOSTA_LA,800,86391,,25982,,28821,0,,false
DLLL-2021-06-07,LLAGOSTA_LA,1033,134175,,1331,,37270,0,,false
DLLL-2021-06-21,LLAGOSTA_LA,2733,58586,,27706,,31603,0,,false
DLLL-2021-07-05,LLAGOSTA_LA,1333,446216,,46517,,31355,0,,false
DLLL-2021-07-19,LLAGOSTA_LA,1533,387840,,153609,,34349,0,,false
DLLL-2021-08-02,LLAGOSTA_LA,1467,604851,,1326951,,28756,0,,false
DLLL-2021-08-16,LLAGOSTA_LA,1333,71061,,209423,,28244,0,,false
DLLL-2021-08-30,LLAGOSTA_LA,1467,35449,,45794,,32360,0.1,,false
DLLL-2021-09-13,LLAGOSTA_LA,1667,26174,,52624,,35776,0,,false
DLLL-2021-09-27,LLAGOSTA_LA,1400,30069,,71612,,34271,0,,false
DLLL-2021-10-13,LLAGOSTA_LA,1800,240951,,51031,,33206,0,,false
DLLL-2021-10-25,LLAGOSTA_LA,1667,194202,,32964,,34662,0,,false
DLLL-2021-11-08,LLAGOSTA_LA,2000,119495,,16431,,36933,0,,false
DLLL-2021-11-22,LLAGOSTA_LA,1800,159511,,145085,,30140,0,,false
DLLL-2021-12-06,LLAGOSTA_LA,1933,308683,,170539,,,,,false
DLLL-2021-12-20,LLAGOSTA_LA,1933,807220,,438761,,39272,0,,false
DLLL-2022-01-03,LLAGOSTA_LA,1867,2068609,,1973810,,36486,0,,false
DLLL-2022-01-17,LLAGOSTA_LA,1867,1534150,,1533114,,39486,0,,false
DLLL-2022-01-31,LLAGOSTA_LA,2667,660501,,286376,,36903,0,,false
DLLL-2022-02-14,LLAGOSTA_LA,1667,347363,,130327,,39737,0,,false
DMAN-2020-07-13,MANLLEU,400,1659,,,400,9582,0,,true
DMAN-2020-07-20,MANLLEU,229,229,229,,,8226,0,,false
DMAN-2020-07-27,MANLLEU,246,1045,246,,,9336,0,,false
DMAN-2020-08-03,MANLLEU,321,321,321,,,8559,0,,false
DMAN-2020-08-10,MANLLEU,407,18341,1244,,,5886,0,,false
DMAN-2020-08-17,MANLLEU,321,43228,26672,,,6268,0,,false
DMAN-2020-08-24,MANLLEU,675,204114,59817,,,6091,0,,false
DMAN-2020-08-31,MANLLEU,482,212604,54895,,,8317,0,,false
DMAN-2020-09-07,MANLLEU,257,54808,18937,,,6304,0,,false
DMAN-2020-09-14,MANLLEU,257,7645,4963,,,6407,0,,false
DMAN-2020-09-21,MANLLEU,268,16317,6345,,,10578,22.4,,false
DMAN-2020-09-28,MANLLEU,268,24212,13135,,,5649,0,,false
DMAN-2020-10-05,MANLLEU,375,24375,28534,,,5508,0,,false
DMAN-2020-10-12,MANLLEU,429,44064,27709,,,4976,0,,false
DMAN-2020-10-19,MANLLEU,386,76066,90050,,,5502,0,,false
DMAN-2020-10-26,MANLLEU,407,72081,39599,,,6781,0,,false
DMAN-2020-11-02,MANLLEU,482,78733,22873,,,4818,0,,false
DMAN-2020-11-09,MANLLEU,150,17045,23072,,,5275,0,,false
DMAN-2020-11-16,MANLLEU,386,48013,47262,,,4906,0,,false
DMAN-2020-11-23,MANLLEU,257,7181,8366,,,5524,0,,false
DMAN-2020-11-30,MANLLEU,429,59998,111286,,,6796,0,,false
DMAN-2020-12-08,MANLLEU,396,129053,51669,,,6449,0,,false
DMAN-2020-12-14,MANLLEU,407,67380,98604,,,4668,0,,false
DMAN-2020-12-21,MANLLEU,461,37070,31524,,,4976,0,,false
DMAN-2020-12-28,MANLLEU,257,81490,38427,,,4819,0,,false
DMAN-2021-01-04,MANLLEU,257,1719,8230,,,4731,0,,false
DMAN-2021-01-11,MANLLEU,536,79086,278750,,,4656,0,,false
DMAN-2021-01-18,MANLLEU,257,44318,27557,,,4696,0,,false
DMAN-2021-02-01,MANLLEU,257,47889,43013,,,4581,0,,false
DMAN-2021-02-08,MANLLEU,257,12036,47185,,,5418,0.4,,false
DMAN-2021-02-15,MANLLEU,257,17097,18496,,,6612,1.6,,false
DMAN-2021-02-22,MANLLEU,257,42516,51074,,,8720,0,,false
DMAN-2021-03-01,MANLLEU,257,3003,3162,,,4558,0,,false
DMAN-2021-03-08,MANLLEU,257,10478,8605,,,4880,0,,false
DMAN-2021-03-15,MANLLEU,268,7557,15747,,,5508,0,,false
DMAN-2021-03-22,MANLLEU,450,18593,8324,,,4576,0,,false
DMAN-2021-03-29,MANLLEU,257,32319,4514,,,5295,0,,false
DMAN-2021-04-05,MANLLEU,257,66813,49643,,,3937,0,,false
DMAN-2021-04-12,MANLLEU,321,20723,26030,,,4828,1.4,,false
DMAN-2021-04-19,MANLLEU,375,38390,17616,,,4613,0,,false
DMAN-2021-04-26,MANLLEU,536,4531,7678,,,6904,9.2,,false
DMAN-2021-05-03,MANLLEU,375,8356,50703,,,5477,0,,false
DMAN-2021-05-10,MANLLEU,375,2061,375,,,6366,5.4,,false
DMAN-2021-05-17,MANLLEU,375,375,375,,,4770,0,,false
DMAN-2021-05-24,MANLLEU,375,11771,20005,,,4217,0,,false
DMAN-2021-05-31,MANLLEU,429,44195,18669,,,4533,0.5,,false
DMAN-2021-06-07,MANLLEU,375,375,375,,,5970,3.8,,false
DMAN-2021-06-14,MANLLEU,375,7586,375,,,4588,0,,false
DMAN-2021-06-21,MANLLEU,375,375,375,,,4983,0,,false
DMAN-2021-06-28,MANLLEU,1125,532908,244207,,,4512,0,,false
DMAN-2021-07-05,MANLLEU,538,332126,274615,,,4626,0,,false
DMAN-2021-07-12,MANLLEU,375,58566,29695,,,4773,0,,false
DMAN-2021-07-19,MANLLEU,375,87118,41622,,,4625,0,,false
DMAN-2021-07-26,MANLLEU,375,62843,32410,,,4373,0,,false
DMAN-2021-08-02,MANLLEU,375,495930,150142,,,3982,0,,false
DMAN-2021-08-16,MANLLEU,400,783,3340,,,,,,false
DMAN-2021-08-30,MANLLEU,375,34035,3246,,,4359,0,,false
DMAN-2021-09-13,MANLLEU,388,14742,47103,,,4438,0,,false
DMAN-2021-09-21,MANLLEU,688,1877,688,,,,,,true
DMAN-2021-09-27,MANLLEU,375,1070,2200,,,4397,0,,false
DMAN-2021-10-04,MANLLEU,375,375,375,,,8565,13,,false
DMAN-2021-10-13,MANLLEU,375,375,1210,,,4948,0,,false
DMAN-2021-10-18,MANLLEU,512,6066,9061,,,,,,false
DMAN-2021-10-25,MANLLEU,588,588,606,,,4625,0,,true
DMAN-2021-11-02,MANLLEU,375,12420,427,,,4026,0,,false
DMAN-2021-11-08,MANLLEU,375,4159,6443,,,4302,0,,false
DMAN-2021-11-15,MANLLEU,406,55013,1136,,,4381,0,,false
DMAN-2021-11-22,MANLLEU,1063,11809,19651,,,4838,1,,false
DMAN-2021-11-29,MANLLEU,375,5002,1404,,,4276,0,,false
DMAN-2021-12-08,MANLLEU,375,70712,18950,,,4022,0,,false
DMAN-2021-12-13,MANLLEU,375,35003,42549,,,4638,0,,false
DMAN-2021-12-20,MANLLEU,375,111154,35220,,,4500,0,,false
DMAN-2021-12-27,MANLLEU,375,197436,,,,4405,0,,false
DMAN-2022-01-03,MANLLEU,375,340206,,,,4306,0,,false
DMAN-2022-01-10,MANLLEU,375,337210,,,,4390,0,,false
DMAN-2022-01-17,MANLLEU,375,340582,107829,,,4467,0,,false
DMAN-2022-01-24,MANLLEU,375,6721159,256587,,,4216,0,,false
DMAN-2022-01-31,MANLLEU,375,24389,43500,,,4366,0,,false
DMAN-2022-02-07,MANLLEU,375,25445,4678,,,4488,0,,false
DMAN-2022-02-14,MANLLEU,375,38897,4152,,,5487,0,,false
DMAN-2022-02-21,MANLLEU,375,375,2479,,,,,,false
DMAS-2020-07-06,MANRESA,549,1455,,,549,20175,0,,false
DMAS-2020-07-13,MANRESA,400,895,,,400,23615,0,,true
DMAS-2020-07-20,MANRESA,329,329,1646,,,20787,0,,true
DMAS-2020-07-27,MANRESA,236,236,1478,,,20430,0,,false
DMAS-2020-08-03,MANRESA,857,28893,281174,,,20931,0,,false
DMAS-2020-08-10,MANRESA,257,32898,1367,,,21378,0,,false
DMAS-2020-08-17,MANRESA,482,11433,14040,,,21344,0,,false
DMAS-2020-08-24,MANRESA,429,81448,11090,,,21398,0,,false
DMAS-2020-08-31,MANRESA,568,44486,23528,,,18410,0,,false
DMAS-2020-09-07,MANRESA,429,17967,5378,,,24046,10.9,,false
DMAS-2020-09-14,MANRESA,589,15455,7688,,,21883,0,,false
DMAS-2020-09-21,MANRESA,343,4696,11640,,,23158,0,,false
DMAS-2020-09-28,MANRESA,300,9047,4571,,,21105,0,,false
DMAS-2020-10-05,MANRESA,1071,147226,303609,,,21750,0,,false
DMAS-2020-10-12,MANRESA,321,41246,8430,,,19982,0,,false
DMAS-2020-10-19,MANRESA,429,34597,37311,,,22207,0,,false
DMAS-2020-10-26,MANRESA,375,34412,14280,,,22300,0,,false
DMAS-2020-11-02,MANRESA,450,52202,60377,,,21088,0,,false
DMAS-2020-11-09,MANRESA,375,10336,24704,,,22436,0,,false
DMAS-2020-11-16,MANRESA,375,9183,22757,,,20433,0,,false
DMAS-2020-11-23,MANRESA,354,96151,50600,,,20596,0,,false
DMAS-2020-11-30,MANRESA,518,10336,42621,,,22133,0,,false
DMAS-2020-12-08,MANRESA,343,87687,16292,,,22725,0,,false
DMAS-2020-12-14,MANRESA,321,11187,44673,,,22071,0,,false
DMAS-2020-12-21,MANRESA,386,16387,26679,,,20365,0,,false
DMAS-2020-12-28,MANRESA,857,454412,94265,,,21199,0,,false
DMAS-2021-01-04,MANRESA,279,6694,25911,,,20890,0,,false
DMAS-2021-01-11,MANRESA,257,5544,6057,,,21940,0,,false
DMAS-2021-01-18,MANRESA,257,26710,7843,,,21849,0,,false
DMAS-2021-02-01,MANRESA,257,15235,60969,,,24210,0,,false
DMAS-2021-02-08,MANRESA,236,7940,17867,,,22152,4.9,,false
DMAS-2021-02-15,MANRESA,257,10881,12121,,,20203,0,,false
DMAS-2021-02-22,MANRESA,257,3118,49291,,,29228,12.2,,false
DMAS-2021-03-01,MANRESA,257,10078,9296,,,20562,0,,false
DMAS-2021-03-08,MANRESA,257,11368,20479,,,23974,2.6,,false
DMAS-2021-03-15,MANRESA,257,12035,19327,,,20675,0,,false
DMAS-2021-03-22,MANRESA,257,31974,12184,,,19651,0,,false
DMAS-2021-03-29,MANRESA,257,79351,13626,,,19716,0,,false
DMAS-2021-04-05,MANRESA,257,35338,18378,,,20885,0,,false
DMAS-2021-04-12,MANRESA,321,61338,29771,,,20759,0,,false
DMAS-2021-04-19,MANRESA,375,52020,14773,,,20679,0,,false
DMAS-2021-04-26,MANRESA,375,48076,25063,,,26450,12.2,,false
DMAS-2021-05-03,MANRESA,375,375,3268,,,21929,0,,false
DMAS-2021-05-10,MANRESA,375,45129,40375,,,24994,8.4,,false
DMAS-2021-05-17,MANRESA,375,21169,21790,,,18953,0,,false
DMAS-2021-05-24,MANRESA,375,3150,1299,,,20227,0,,false
DMAS-2021-05-31,MANRESA,500,130126,210459,,,23581,0,,false
DMAS-2021-06-07,MANRESA,375,5147,2194,,,19824,0,,false
DMAS-2021-06-14,MANRESA,375,1931,375,,,19970,0,,false
DMAS-2021-06-21,MANRESA,588,60260,7103,,,20559,0,,false
DMAS-2021-06-28,MANRESA,375,31218,11550,,,19990,0,,false
DMAS-2021-07-05,MANRESA,375,282288,170528,,,22617,0,,false
DMAS-2021-07-12,MANRESA,450,29969,29932,,,20810,0,,false
DMAS-2021-07-19,MANRESA,450,205738,55430,,,21160,0,,false
DMAS-2021-07-26,MANRESA,375,62494,34673,,,21343,0.5,,false
DMAS-2021-08-02,MANRESA,419,334035,25437,,,20126,0,,false
DMAS-2021-08-16,MANRESA,413,16676,15729,,,19557,0,,false
DMAS-2021-08-30,MANRESA,375,36927,1952,,,19221,0,,false
DMAS-2021-09-13,MANRESA,375,423,10281,,,20030,0,,false
DMAS-2021-09-21,MANRESA,381,1640,3771,,,,,,false
DMAS-2021-09-27,MANRESA,550,878,763,,,18092,0,,false
DMAS-2021-10-04,MANRESA,450,612,929,,,35534,14.2,,false
DMAS-2021-10-13,MANRESA,375,375,11360,,,21527,0,,false
DMAS-2021-10-18,MANRESA,556,1246,556,,,21408,0,,false
DMAS-2021-10-25,MANRESA,438,3814,7080,,,19329,0,,false
DMAS-2021-11-02,MANRESA,625,625,802,,,19688,0,,true
DMAS-2021-11-08,MANRESA,375,8032,23091,,,19433,0,,false
DMAS-2021-11-15,MANRESA,1006,9591,66421,,,18587,0,,false
DMAS-2021-11-22,MANRESA,375,3359,1634,,,19325,0,,false
DMAS-2021-11-29,MANRESA,375,59116,25297,,,20385,0,,false
DMAS-2021-12-08,MANRESA,425,70420,60775,,,19312,0,,false
DMAS-2021-12-13,MANRESA,375,51098,1733,,,19099,0,,false
DMAS-2021-12-20,MANRESA,375,14394,24041,,,18149,0,,false
DMAS-2021-12-27,MANRESA,375,71984,,,,18588,0,,false
DMAS-2022-01-03,MANRESA,375,298881,,,,18953,0,,false
DMAS-2022-01-10,MANRESA,375,113335,,,,19168,0,,false
DMAS-2022-01-17,MANRESA,375,245926,349630,,,17911,0,,false
DMAS-2022-01-24,MANRESA,375,1488059,75018,,,18592,0,,false
DMAS-2022-01-31,MANRESA,375,61483,38448,,,17148,0,,false
DMAS-2022-02-07,MANRESA,375,173550,13297,,,19763,0,,false
DMAS-2022-02-14,MANRESA,375,77435,6993,,,19316,0,,false
DMAS-2022-02-21,MANRESA,375,11023,4885,,,18566,0,,false
DMAT-2020-07-06,MATARÓ,952,2401,,,952,28803,0,,false
DMAT-2020-07-13,MATARÓ,714,22319,,,714,28091,2,,false
DMAT-2020-07-20,MATARÓ,343,1912,6148,,,26500,0,,false
DMAT-2020-07-27,MATARÓ,236,5042,10366,,,25724,0,,false
DMAT-2020-08-03,MATARÓ,964,118948,538048,,,28860,14,,false
DMAT-2020-08-10,MATARÓ,257,22858,5890,,,21018,0,,false
DMAT-2020-08-17,MATARÓ,300,105716,35856,,,21700,0,,false
DMAT-2020-08-24,MATARÓ,476,17571,61309,,,22524,0,,false
DMAT-2020-08-31,MATARÓ,482,100739,60510,,,23000,0,,false
DMAT-2020-09-07,MATARÓ,279,36892,2733,,,25000,0,,false
DMAT-2020-09-14,MATARÓ,471,26184,7704,,,25276,0,,false
DMAT-2020-09-21,MATARÓ,300,12767,16665,,,25000,9.8,,false
DMAT-2020-09-28,MATARÓ,571,6915,1623,,,23341,0,,false
DMAT-2020-10-05,MATARÓ,354,22662,29183,,,25400,0,,false
DMAT-2020-10-12,MATARÓ,321,96808,79762,,,23169,0,,false
DMAT-2020-10-19,MATARÓ,536,167997,133857,,,26146,0,,false
DMAT-2020-10-26,MATARÓ,268,76556,126110,,,25200,0,,false
DMAT-2020-11-02,MATARÓ,429,276299,30888,,,24800,0,,false
DMAT-2020-11-09,MATARÓ,300,13365,27684,,,26500,0,,false
DMAT-2020-11-16,MATARÓ,375,32648,33763,,,24800,0,,false
DMAT-2020-11-23,MATARÓ,407,23289,61619,,,25900,0,,false
DMAT-2020-11-30,MATARÓ,461,10867,17337,,,28900,0,,false
DMAT-2020-12-08,MATARÓ,675,249706,55749,,,25750,0,,false
DMAT-2020-12-14,MATARÓ,257,20915,27691,,,26300,0,,false
DMAT-2020-12-21,MATARÓ,257,26938,22062,,,25300,0,,false
DMAT-2020-12-28,MATARÓ,257,68087,33011,,,22600,0,,false
DMAT-2021-01-04,MATARÓ,571,47602,68796,,,24300,0,,false
DMAT-2021-01-11,MATARÓ,482,67177,368923,,,23700,0,,false
DMAT-2021-01-18,MATARÓ,257,36125,42180,,,24700,0,,false
DMAT-2021-02-01,MATARÓ,262,57380,212838,,,25800,0,,false
DMAT-2021-02-08,MATARÓ,257,30060,70371,,,24650,3.4,,false
DMAT-2021-02-15,MATARÓ,257,9284,33574,,,24140,0,,false
DMAT-2021-02-22,MATARÓ,257,4421,34405,,,25100,0,,false
DMAT-2021-03-01,MATARÓ,268,20369,20941,,,23700,0,,false
DMAT-2021-03-08,MATARÓ,257,12852,2126,,,24500,0.35,,false
DMAT-2021-03-15,MATARÓ,343,10603,17876,,,24300,0,,false
DMAT-2021-03-22,MATARÓ,257,11523,6757,,,23400,0,,false
DMAT-2021-03-29,MATARÓ,268,86708,5161,,,25800,0,,false
DMAT-2021-04-05,MATARÓ,257,28684,2658,,,21200,1.6,,false
DMAT-2021-04-12,MATARÓ,321,50257,48232,,,30570,6.45,,false
DMAT-2021-04-19,MATARÓ,375,15462,15926,,,26700,0,,false
DMAT-2021-04-26,MATARÓ,375,22704,26365,,,24300,0,,false
DMAT-2021-05-03,MATARÓ,375,75043,26297,,,24800,0,,false
DMAT-2021-05-10,MATARÓ,375,68857,27792,,,23700,0,,false
DMAT-2021-05-17,MATARÓ,375,11872,24110,,,25470,0.1,,false
DMAT-2021-05-24,MATARÓ,375,16228,9229,,,23600,0,,false
DMAT-2021-06-07,MATARÓ,375,2596,3426,,,23000,0,,false
DMAT-2021-06-14,MATARÓ,375,375,375,,,25000,0,,false
DMAT-2021-06-21,MATARÓ,375,20329,1645,,,25500,0,,false
DMAT-2021-06-28,MATARÓ,400,58981,47501,,,26000,0,,false
DMAT-2021-07-05,MATARÓ,375,856589,497939,,,25100,0,,false
DMAT-2021-07-12,MATARÓ,375,69208,35950,,,23700,0,,false
DMAT-2021-07-19,MATARÓ,375,242811,151764,,,22600,0,,false
DMAT-2021-07-26,MATARÓ,375,28453,54011,,,25711,0,,false
DMAT-2021-08-02,MATARÓ,375,267127,45962,,,19253,8.05,,false
DMAT-2021-08-16,MATARÓ,388,8251,17152,,,15200,0,,false
DMAT-2021-08-30,MATARÓ,375,11134,2556,,,19700,0,,false
DMAT-2021-09-13,MATARÓ,375,6455,24712,,,22453,0,,false
DMAT-2021-09-21,MATARÓ,375,1924,375,,,,,,false
DMAT-2021-09-27,MATARÓ,438,438,438,,,23800,0,,true
DMAT-2021-10-04,MATARÓ,450,450,1182,,,27300,19.1,,false
DMAT-2021-10-13,MATARÓ,375,375,1282,,,23500,0,,true
DMAT-2021-10-18,MATARÓ,375,624,441,,,23346,0,,false
DMAT-2021-10-25,MATARÓ,375,2585,662,,,22700,0,,false
DMAT-2021-11-02,MATARÓ,475,1366,7285,,,24000,0,,false
DMAT-2021-11-08,MATARÓ,438,3016,41799,,,25000,0,,false
DMAT-2021-11-15,MATARÓ,900,202524,72014,,,24000,2.6,,false
DMAT-2021-11-22,MATARÓ,438,27638,24929,,,23733,0.6,,false
DMAT-2021-11-29,MATARÓ,375,16328,1373,,,23200,0,,false
DMAT-2021-12-08,MATARÓ,375,1902,948,,,19576,0,,false
DMAT-2021-12-13,MATARÓ,375,114565,33384,,,23000,0,,false
DMAT-2021-12-20,MATARÓ,375,47663,9720,,,21560,0,,false
DMAT-2021-12-27,MATARÓ,375,142751,,,,20630,0,,false
DMAT-2022-01-03,MATARÓ,375,381653,,,,21550,0,,false
